document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 7 - SOP - Heart Rate Monitor Application,SOP,97,SOP_97.3,Capture heart rate from paired device,Local DB,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,97,SOP-097-04,Notification retry and suppression,Android,TBD,TBD by clinical SME - intentionally incomplete.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,97,SOP-097-05,Display current BPM with timestamp,Local DB,Low,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,98,SOP-098-01,Battery and Bluetooth warning,iOS,TBD,Result must be visible in mobile UI within expected time.,In Review,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,98,SOP-098-02,Manual heart rate entry when device unavailable,iOS,TBD,Data shall be encrypted in transit and at rest.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,98,SOP-098-03,Handle offline mode,Android/iOS,Not ranked,Result must be visible in mobile UI within expected time.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,98,SOP_98.4,Generate high/low heart-rate alert,Android/iOS,High,Audit/event record shall be generated where applicable.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,98,SOP-098-05,Manual heart rate entry when device unavailable,Cloud Sync,TBD,User shall receive clear error message on failure.,Pending QA,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,99,SOP-099-01,Manual heart rate entry when device unavailable,Backend API,Low,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,99,SOP-099-02,Consent capture and privacy notice,Android/iOS,Medium,User shall receive clear error message on failure.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,99,SOP_99.3,Notification retry and suppression,Android,Medium,TBD by clinical SME - intentionally incomplete.,Draft,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,99,SOP-099-04,Capture heart rate from paired device,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Draft,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,99,SOP_99.5,Export readings as PDF/CSV,Backend API,Low,System shall complete the action without data loss.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,100,SOP-100-01,Audit user actions,Notification Service,TBD,Audit/event record shall be generated where applicable.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,100,SOP-100-02,Audit user actions,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,100,SOP-100-03,Show trend chart for 7/30/90 days,Local DB,TBD,User shall receive clear error message on failure.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,100,SOP-100-04,Consent capture and privacy notice,Android/iOS,Not ranked,Result must be visible in mobile UI within expected time.,Draft,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,100,SOP-100-05,Show trend chart for 7/30/90 days,Android/iOS,Low,Audit/event record shall be generated where applicable.,Rejected once,old text retained
