document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 2 - FRS - Heart Rate Monitor Application,FRS,97,FRS-097-02,Audit user actions,Cloud Sync,High,System shall complete the action without data loss.,In Review,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,97,FRS-097-03,Generate high/low heart-rate alert,Local DB,Medium,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,97,FRS-097-04,Show trend chart for 7/30/90 days,iOS,High,TBD by clinical SME - intentionally incomplete.,Need SME,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,97,FRS-097-05,Biometric login option,Android/iOS,Low,Result must be visible in mobile UI within expected time.,In Review,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,98,FRS-098-01,Biometric login option,iOS,TBD,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,98,FRS-098-02,Battery and Bluetooth warning,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Rejected once,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,98,FRS_98.3,Show trend chart for 7/30/90 days,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,98,FRS_98.4,Battery and Bluetooth warning,Backend API,Low,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,98,FRS-098-05,Handle offline mode,iOS,TBD,System shall complete the action without data loss.,Approved?,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,99,FRS-099-01,Notification retry and suppression,Local DB,High,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 2 - FRS - Heart Rate Monitor Application,FRS,99,FRS-099-02,Battery and Bluetooth warning,iOS,Low,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 2 - FRS - Heart Rate Monitor Application,FRS,99,FRS-099-03,Consent capture and privacy notice,Android,Medium,Audit/event record shall be generated where applicable.,Draft,manual note
Document 2 - FRS - Heart Rate Monitor Application,FRS,99,FRS-099-04,Store readings securely on device,Android,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,duplicate section
Document 2 - FRS - Heart Rate Monitor Application,FRS,99,FRS-099-05,Store readings securely on device,Android/iOS,TBD,Audit/event record shall be generated where applicable.,In Review,??
Document 2 - FRS - Heart Rate Monitor Application,FRS,100,FRS-100-01,Validate sensor data range,Notification Service,High,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,100,FRS-100-02,Biometric login option,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Rejected once,v0.1/v1.0 mixed
Document 2 - FRS - Heart Rate Monitor Application,FRS,100,FRS_100.3,Consent capture and privacy notice,iOS,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,REVIEW-LATER
Document 2 - FRS - Heart Rate Monitor Application,FRS,100,FRS-100-04,Validate sensor data range,Local DB,High,User shall receive clear error message on failure.,Need SME,missing owner
Document 2 - FRS - Heart Rate Monitor Application,FRS,100,FRS-100-05,Capture heart rate from paired device,Local DB,Medium,System shall complete the action without data loss.,Approved?,duplicate section
