document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 6 - PQ - Heart Rate Monitor Application,PQ,96,PQ_96.5,Handle offline mode,Android/iOS,Low,Audit/event record shall be generated where applicable.,Rejected once,??
Document 6 - PQ - Heart Rate Monitor Application,PQ,97,PQ-097-01,Battery and Bluetooth warning,Android/iOS,High,User shall receive clear error message on failure.,Approved?,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,97,PQ_97.2,Biometric login option,iOS,Medium,System shall complete the action without data loss.,Rejected once,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,97,PQ_97.3,Sync readings to cloud API,Backend API,TBD,User shall receive clear error message on failure.,In Review,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,97,PQ-097-04,Store readings securely on device,Local DB,High,Audit/event record shall be generated where applicable.,Approved?,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,97,PQ-097-05,Generate high/low heart-rate alert,Android/iOS,High,Audit/event record shall be generated where applicable.,Draft,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,98,PQ-098-01,Consent capture and privacy notice,Backend API,Not ranked,Audit/event record shall be generated where applicable.,In Review,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,98,PQ-098-02,Generate high/low heart-rate alert,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Rejected once,duplicate section
Document 6 - PQ - Heart Rate Monitor Application,PQ,98,PQ-098-03,Generate high/low heart-rate alert,Local DB,Low,System shall complete the action without data loss.,Rejected once,TBD
Document 6 - PQ - Heart Rate Monitor Application,PQ,98,PQ-098-04,Notification retry and suppression,Android/iOS,Low,User shall receive clear error message on failure.,Approved?,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,98,PQ-098-05,Capture heart rate from paired device,Android/iOS,High,Data shall be encrypted in transit and at rest.,Approved?,RAG TEST CHUNK
Document 6 - PQ - Heart Rate Monitor Application,PQ,99,PQ-099-01,Export readings as PDF/CSV,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,99,PQ-099-02,Show trend chart for 7/30/90 days,Android,High,System shall complete the action without data loss.,Pending QA,manual note
Document 6 - PQ - Heart Rate Monitor Application,PQ,99,PQ-099-03,Support caregiver view,Bluetooth Sensor,High,User shall receive clear error message on failure.,Need SME,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,99,PQ_99.4,Handle offline mode,Android/iOS,High,User shall receive clear error message on failure.,Rejected once,REVIEW-LATER
Document 6 - PQ - Heart Rate Monitor Application,PQ,99,PQ-099-05,Biometric login option,Android,High,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 6 - PQ - Heart Rate Monitor Application,PQ,100,PQ-100-01,Manual heart rate entry when device unavailable,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Rejected once,v0.1/v1.0 mixed
Document 6 - PQ - Heart Rate Monitor Application,PQ,100,PQ-100-02,Audit user actions,iOS,TBD,System shall complete the action without data loss.,Need SME,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,100,PQ-100-03,Consent capture and privacy notice,Android/iOS,TBD,System shall complete the action without data loss.,In Review,old text retained
Document 6 - PQ - Heart Rate Monitor Application,PQ,100,PQ_100.4,Validate sensor data range,Backend API,Medium,User shall receive clear error message on failure.,Rejected once,missing owner
Document 6 - PQ - Heart Rate Monitor Application,PQ,100,PQ-100-05,Generate high/low heart-rate alert,Android,Medium,User shall receive clear error message on failure.,Need SME,manual note
